veh_op_day_id,start_time,end_time,total_time_s,on_shift,vmt
61,00:00:00,08:25:02,30302,0,0.0
61,08:25:02,19:12:22,38840,1,80.77276805721462
61,19:12:22,23:59:59,17257,0,0.0
62,00:00:00,09:21:51,33711,0,0.0
62,09:21:51,19:47:03,37512,1,47.96283931432834
62,19:47:03,23:59:59,15176,0,0.0
63,00:00:00,07:54:31,28471,0,0.0
63,07:54:31,18:39:19,38688,1,84.73978296803818
63,18:39:19,23:59:59,19240,0,0.0
64,00:00:00,07:39:27,27567,0,0.0
64,07:39:27,10:56:03,11796,1,28.2266919318099
64,10:56:03,13:31:38,9335,0,0.0
64,13:31:38,17:37:26,14748,1,28.86746729094618
64,17:37:26,23:59:59,22953,0,0.0
65,00:00:00,07:40:30,27630,0,0.0
65,07:40:30,17:20:48,34818,1,74.4726115698394
65,17:20:48,23:59:59,23951,0,0.0
66,00:00:00,07:25:20,26720,0,0.0
66,07:25:20,18:26:49,39689,1,74.08736424676215
66,18:26:49,23:59:59,19990,0,0.0
67,00:00:00,07:34:24,27264,0,0.0
67,07:34:24,18:20:57,38793,1,71.96437093573348
67,18:20:57,23:59:59,20342,0,0.0
68,00:00:00,07:34:45,27285,0,0.0
68,07:34:45,19:15:21,42036,1,80.70058289730468
68,19:15:21,23:59:59,17078,0,0.0
69,00:00:00,09:45:33,35133,0,0.0
69,09:45:33,18:37:23,31910,1,70.04822081140625
69,18:37:23,23:59:59,19356,0,0.0
70,00:00:00,08:28:43,30523,0,0.0
70,08:28:43,20:15:58,42435,1,76.6302657319618
70,20:15:58,23:59:59,13441,0,0.0
71,00:00:00,09:11:33,33093,0,0.0
71,09:11:33,18:44:35,34382,1,38.785748581566835
71,18:44:35,23:59:59,18924,0,0.0
72,00:00:00,08:29:01,30541,0,0.0
72,08:29:01,19:27:02,39481,1,72.89034048110244
72,19:27:02,23:59:59,16377,0,0.0
73,00:00:00,08:41:08,31268,0,0.0
73,08:41:08,19:25:44,38676,1,67.77489832975694
73,19:25:44,23:59:59,16455,0,0.0
74,00:00:00,08:52:22,31942,0,0.0
74,08:52:22,17:45:11,31969,1,64.40782534504774
74,17:45:11,23:59:59,22488,0,0.0
75,00:00:00,08:28:46,30526,0,0.0
75,08:28:46,19:09:34,38448,1,71.82965155394965
75,19:09:34,23:59:59,17425,0,0.0
76,00:00:00,08:33:41,30821,0,0.0
76,08:33:41,12:54:10,15629,1,39.97586822500434
76,12:54:10,15:45:25,10275,0,0.0
76,15:45:25,19:36:00,13835,1,39.956841435052084
76,19:36:00,23:59:59,15839,0,0.0
